                ,pos_z
         2.28014,     -7.28784e-4
         2.28114,     -7.29483e-4
         2.28214,     -7.30194e-4
         2.28314,     -7.30907e-4
         2.28414,     -7.31601e-4
         2.28514,     -7.32278e-4
         2.28614,     -7.32956e-4
         2.28714,     -7.33645e-4
         2.28814,     -7.34326e-4
         2.28914,     -7.35009e-4
         2.29014,     -7.35703e-4
         2.29114,     -7.36409e-4
         2.29214,     -7.37116e-4
         2.29314,     -7.37825e-4
         2.29414,     -7.38525e-4
         2.29514,     -7.39227e-4
         2.29614,     -7.39931e-4
         2.29714,     -7.40636e-4
         2.29814,     -7.41324e-4
         2.29914,     -7.42003e-4
         2.30014,     -7.42693e-4
         2.30114,     -7.43375e-4
         2.30214,     -7.44029e-4
         2.30314,     -7.44656e-4
         2.30414,     -7.45274e-4
         2.30514,     -7.45884e-4
         2.30614,     -7.46476e-4
         2.30714,      -7.4704e-4
         2.30814,     -7.47576e-4
         2.30914,     -7.48104e-4
         2.31014,     -7.48613e-4
         2.31114,     -7.49105e-4
         2.31214,     -7.49598e-4
         2.31314,     -7.50093e-4
         2.31414,     -7.50609e-4
         2.31514,     -7.51137e-4
         2.31614,     -7.51666e-4
         2.31714,     -7.52226e-4
         2.31814,     -7.52808e-4
         2.31914,      -7.5341e-4
         2.32014,     -7.54034e-4
         2.32114,     -7.54679e-4
         2.32214,     -7.55356e-4
         2.32314,     -7.56034e-4
         2.32414,     -7.56703e-4
         2.32514,     -7.57365e-4
         2.32614,     -7.58018e-4
         2.32714,     -7.58663e-4
         2.32814,      -7.5929e-4
         2.32914,     -7.59898e-4
         2.33014,     -7.60489e-4
         2.33114,     -7.61081e-4
         2.33214,     -7.61656e-4
         2.33314,     -7.62192e-4
         2.33414,     -7.62701e-4
         2.33514,     -7.63191e-4
         2.33614,     -7.63664e-4
         2.33714,     -7.64128e-4
         2.33814,     -7.64584e-4
         2.33914,     -7.65042e-4
         2.34014,     -7.65511e-4
         2.34114,     -7.66001e-4
         2.34214,     -7.66513e-4
         2.34314,     -7.67026e-4
         2.34414,      -7.6756e-4
         2.34514,     -7.68135e-4
         2.34614,     -7.68732e-4
         2.34714,      -7.6933e-4
         2.34814,     -7.69949e-4
         2.34914,       -7.706e-4
         2.35014,     -7.71252e-4
         2.35114,     -7.71915e-4
         2.35214,       -7.726e-4
         2.35314,     -7.73306e-4
         2.35414,     -7.74023e-4
         2.35514,     -7.74742e-4
         2.35614,     -7.75463e-4
         2.35714,     -7.76185e-4
         2.35814,     -7.76919e-4
         2.35914,     -7.77654e-4
         2.36014,     -7.78381e-4
         2.36114,     -7.79099e-4
         2.36214,      -7.7983e-4
         2.36314,     -7.80561e-4
         2.36414,     -7.81285e-4
         2.36514,        -7.82e-4
         2.36614,     -7.82707e-4
         2.36714,     -7.83406e-4
         2.36814,     -7.84086e-4
         2.36914,     -7.84759e-4
         2.37014,     -7.85413e-4
         2.37114,     -7.86069e-4
         2.37214,     -7.86746e-4
         2.37314,     -7.87415e-4
         2.37414,     -7.88086e-4
         2.37514,     -7.88788e-4
         2.37614,      -7.8952e-4
         2.37714,     -7.90265e-4
         2.37814,      -7.9102e-4
         2.37914,     -7.91787e-4
         2.38014,     -7.92556e-4
         2.38114,     -7.93336e-4
         2.38214,     -7.94137e-4
         2.38314,      -7.9494e-4
         2.38414,     -7.95744e-4
         2.38514,      -7.9657e-4
         2.38614,     -7.97407e-4
         2.38714,     -7.98246e-4
         2.38814,     -7.99076e-4
         2.38914,     -7.99908e-4
         2.39014,     -8.00742e-4
         2.39114,     -8.01567e-4
         2.39214,     -8.02385e-4
         2.39314,     -8.03194e-4
         2.39414,     -8.04004e-4
         2.39514,     -8.04816e-4
         2.39614,      -8.0562e-4
         2.39714,     -8.06406e-4
         2.39814,     -8.07203e-4
         2.39914,     -8.08002e-4
         2.40014,     -8.08773e-4
         2.40114,     -8.09526e-4
         2.40214,      -8.1028e-4
         2.40314,     -8.11036e-4
         2.40414,     -8.11784e-4
         2.40514,     -8.12524e-4
         2.40614,     -8.13255e-4
         2.40714,     -8.13988e-4
         2.40814,     -8.14723e-4
         2.40914,     -8.15459e-4
         2.41014,     -8.16177e-4
         2.41114,     -8.16896e-4
         2.41214,     -8.17627e-4
         2.41314,      -8.1834e-4
         2.41414,     -8.19045e-4
         2.41514,     -8.19761e-4
         2.41614,     -8.20479e-4
         2.41714,     -8.21208e-4
         2.41814,     -8.21949e-4
         2.41914,     -8.22681e-4
         2.42014,     -8.23425e-4
         2.42114,      -8.2417e-4
         2.42214,     -8.24898e-4
         2.42314,     -8.25597e-4
         2.42414,     -8.26279e-4
         2.42514,     -8.26952e-4
         2.42614,     -8.27607e-4
         2.42714,     -8.28244e-4
         2.42814,     -8.28882e-4
         2.42914,     -8.29513e-4
         2.43014,     -8.30125e-4
         2.43114,     -8.30748e-4
         2.43214,     -8.31364e-4
         2.43314,     -8.31961e-4
         2.43414,      -8.3257e-4
         2.43514,     -8.33171e-4
         2.43614,     -8.33763e-4
         2.43714,     -8.34357e-4
         2.43814,     -8.34962e-4
         2.43914,     -8.35569e-4
         2.44014,     -8.36168e-4
         2.44114,     -8.36758e-4
         2.44214,     -8.37341e-4
         2.44314,     -8.37915e-4
         2.44414,      -8.3847e-4
         2.44514,     -8.38998e-4
         2.44614,     -8.39518e-4
         2.44714,     -8.40059e-4
         2.44814,     -8.40602e-4
         2.44914,     -8.41117e-4
         2.45014,     -8.41623e-4
         2.45114,     -8.42131e-4
         2.45214,     -8.42631e-4
         2.45314,     -8.43132e-4
         2.45414,     -8.43645e-4
         2.45514,      -8.4417e-4
         2.45614,     -8.44725e-4
         2.45714,     -8.45321e-4
         2.45814,     -8.45919e-4
         2.45914,     -8.46518e-4
         2.46014,     -8.47159e-4
         2.46114,      -8.4782e-4
         2.46214,     -8.48474e-4
         2.46314,     -8.49129e-4
         2.46414,     -8.49805e-4
         2.46514,     -8.50502e-4
         2.46614,     -8.51211e-4
         2.46714,     -8.51941e-4
         2.46814,     -8.52683e-4
         2.46914,     -8.53426e-4
         2.47014,     -8.54181e-4
         2.47114,     -8.54927e-4
         2.47214,     -8.55655e-4
         2.47314,     -8.56385e-4
         2.47414,     -8.57126e-4
         2.47514,     -8.57859e-4
         2.47614,     -8.58584e-4
         2.47714,      -8.5932e-4
         2.47814,     -8.60068e-4
         2.47914,     -8.60827e-4
         2.48014,     -8.61607e-4
         2.48114,     -8.62389e-4
         2.48214,     -8.63183e-4
         2.48314,     -8.64007e-4
         2.48414,     -8.64823e-4
         2.48514,     -8.65631e-4
         2.48614,      -8.6645e-4
         2.48714,     -8.67271e-4
         2.48814,     -8.68094e-4
         2.48914,     -8.68908e-4
         2.49014,     -8.69744e-4
         2.49114,       -8.706e-4
         2.49214,     -8.71478e-4
         2.49314,     -8.72388e-4
         2.49414,     -8.73308e-4
         2.49514,      -8.7425e-4
         2.49614,     -8.75233e-4
         2.49714,     -8.76227e-4
         2.49814,     -8.77203e-4
         2.49914,      -8.7819e-4
         2.50014,     -8.79189e-4
         2.50114,      -8.8018e-4
         2.50214,     -8.81162e-4
         2.50314,     -8.82136e-4
         2.50414,     -8.83102e-4
         2.50514,      -8.8407e-4
         2.50614,     -8.85029e-4
         2.50714,      -8.8597e-4
         2.50814,     -8.86874e-4
         2.50914,     -8.87769e-4
         2.51014,     -8.88666e-4
         2.51114,     -8.89525e-4
         2.51214,     -8.90376e-4
         2.51314,     -8.91229e-4
         2.51414,     -8.92083e-4
         2.51514,     -8.92948e-4
         2.51614,     -8.93805e-4
         2.51714,     -8.94654e-4
         2.51814,     -8.95505e-4
         2.51914,     -8.96357e-4
         2.52014,     -8.97201e-4
         2.52114,     -8.98017e-4
         2.52214,     -8.98835e-4
         2.52314,     -8.99684e-4
         2.52414,     -9.00514e-4
         2.52514,     -9.01347e-4
         2.52614,       -9.022e-4
         2.52714,     -9.03055e-4
         2.52814,     -9.03902e-4
         2.52914,     -9.04751e-4
         2.53014,     -9.05581e-4
         2.53114,     -9.06393e-4
         2.53214,     -9.07207e-4
         2.53314,     -9.08003e-4
         2.53414,     -9.08761e-4
         2.53514,     -9.09511e-4
         2.53614,     -9.10282e-4
         2.53714,     -9.11035e-4
         2.53814,      -9.1177e-4
         2.53914,     -9.12517e-4
         2.54014,     -9.13255e-4
         2.54114,     -9.13975e-4
         2.54214,     -9.14677e-4
         2.54314,     -9.15351e-4
         2.54414,     -9.16007e-4
         2.54514,     -9.16655e-4
         2.54614,     -9.17295e-4
         2.54714,     -9.17906e-4
         2.54814,      -9.1852e-4
         2.54914,     -9.19154e-4
         2.55014,      -9.1979e-4
         2.55114,     -9.20428e-4
         2.55214,     -9.21087e-4
         2.55314,     -9.21758e-4
         2.55414,      -9.2243e-4
         2.55514,     -9.23113e-4
         2.55614,     -9.23808e-4
         2.55714,     -9.24514e-4
         2.55814,     -9.25251e-4
         2.55914,      -9.2601e-4
         2.56014,     -9.26751e-4
         2.56114,     -9.27483e-4
         2.56214,     -9.28236e-4
         2.56314,     -9.28972e-4
         2.56414,     -9.29679e-4
         2.56514,     -9.30389e-4
         2.56614,      -9.3109e-4
         2.56714,     -9.31792e-4
         2.56814,     -9.32496e-4
         2.56914,     -9.33182e-4
         2.57014,      -9.3386e-4
         2.57114,     -9.34559e-4
         2.57214,      -9.3526e-4
         2.57314,     -9.35933e-4
         2.57414,     -9.36597e-4
         2.57514,     -9.37273e-4
         2.57614,      -9.3795e-4
         2.57714,     -9.38639e-4
         2.57814,      -9.3935e-4
         2.57914,     -9.40071e-4
         2.58014,     -9.40804e-4
         2.58114,     -9.41559e-4
         2.58214,     -9.42314e-4
         2.58314,     -9.43052e-4
         2.58414,     -9.43802e-4
         2.58514,     -9.44572e-4
         2.58614,     -9.45334e-4
         2.58714,     -9.46108e-4
         2.58814,     -9.46913e-4
         2.58914,     -9.47719e-4
         2.59014,     -9.48527e-4
         2.59114,     -9.49356e-4
         2.59214,     -9.50187e-4
         2.59314,     -9.51009e-4
         2.59414,     -9.51863e-4
         2.59514,     -9.52738e-4
         2.59614,     -9.53614e-4
         2.59714,     -9.54522e-4
         2.59814,      -9.5547e-4
         2.59914,      -9.5642e-4
         2.60014,     -9.57382e-4
         2.60114,     -9.58374e-4
         2.60214,     -9.59368e-4
         2.60314,     -9.60345e-4
         2.60414,     -9.61332e-4
         2.60514,     -9.62331e-4
         2.60614,     -9.63302e-4
         2.60714,     -9.64284e-4
         2.60814,     -9.65298e-4
         2.60914,     -9.66303e-4
         2.61014,      -9.6731e-4
         2.61114,     -9.68348e-4
         2.61214,     -9.69397e-4
         2.61314,     -9.70429e-4
         2.61414,     -9.71471e-4
         2.61514,     -9.72516e-4
         2.61614,     -9.73522e-4
         2.61714,     -9.74521e-4
         2.61814,      -9.7553e-4
         2.61914,     -9.76522e-4
         2.62014,     -9.77496e-4
         2.62114,     -9.78491e-4
         2.62214,     -9.79487e-4
         2.62314,     -9.80485e-4
         2.62414,     -9.81504e-4
         2.62514,     -9.82515e-4
         2.62614,     -9.83499e-4
         2.62714,     -9.84474e-4
         2.62814,      -9.8544e-4
         2.62914,     -9.86369e-4
         2.63014,      -9.8729e-4
         2.63114,     -9.88203e-4
         2.63214,     -9.89087e-4
         2.63314,     -9.89983e-4
         2.63414,     -9.90891e-4
         2.63514,      -9.9178e-4
         2.63614,     -9.92671e-4
         2.63714,     -9.93564e-4
         2.63814,     -9.94428e-4
         2.63914,     -9.95255e-4
         2.64014,     -9.96074e-4
         2.64114,     -9.96865e-4
         2.64214,     -9.97618e-4
         2.64314,     -9.98382e-4
         2.64414,     -9.99138e-4
         2.64514,     -9.99857e-4
         2.64614,     -1.00058e-3
         2.64714,     -1.00132e-3
         2.64814,     -1.00205e-3
         2.64914,     -1.00279e-3
         2.65014,     -1.00355e-3
         2.65114,     -1.00432e-3
         2.65214,      -1.0051e-3
         2.65314,     -1.00593e-3
         2.65414,     -1.00678e-3
         2.65514,     -1.00762e-3
         2.65614,     -1.00849e-3
         2.65714,     -1.00936e-3
         2.65814,     -1.01021e-3
         2.65914,     -1.01105e-3
         2.66014,     -1.01189e-3
         2.66114,     -1.01269e-3
         2.66214,     -1.01347e-3
         2.66314,     -1.01423e-3
         2.66414,     -1.01495e-3
         2.66514,     -1.01563e-3
         2.66614,     -1.01631e-3
         2.66714,     -1.01694e-3
         2.66814,     -1.01753e-3
         2.66914,     -1.01812e-3
         2.67014,     -1.01872e-3
         2.67114,     -1.01928e-3
         2.67214,     -1.01985e-3
         2.67314,     -1.02046e-3
         2.67414,     -1.02105e-3
         2.67514,     -1.02165e-3
         2.67614,     -1.02229e-3
         2.67714,     -1.02294e-3
         2.67814,      -1.0236e-3
         2.67914,      -1.0243e-3
         2.68014,     -1.02503e-3
         2.68114,     -1.02573e-3
         2.68214,     -1.02648e-3
         2.68314,     -1.02726e-3
         2.68414,       -1.028e-3
         2.68514,     -1.02874e-3
         2.68614,     -1.02952e-3
         2.68714,     -1.03026e-3
         2.68814,     -1.03098e-3
         2.68914,     -1.03173e-3
         2.69014,     -1.03248e-3
         2.69114,     -1.03322e-3
         2.69214,       -1.034e-3
         2.69314,     -1.03477e-3
         2.69414,     -1.03554e-3
         2.69514,     -1.03633e-3
         2.69614,     -1.03713e-3
         2.69714,     -1.03789e-3
         2.69814,     -1.03864e-3
         2.69914,     -1.03943e-3
         2.70014,     -1.04021e-3
         2.70114,     -1.04097e-3
         2.70214,     -1.04176e-3
         2.70314,     -1.04257e-3
         2.70414,     -1.04339e-3
         2.70514,     -1.04421e-3
         2.70614,     -1.04505e-3
         2.70714,     -1.04585e-3
         2.70814,     -1.04666e-3
         2.70914,      -1.0475e-3
         2.71014,     -1.04833e-3
         2.71114,     -1.04916e-3
         2.71214,     -1.05003e-3
         2.71314,     -1.05094e-3
         2.71414,     -1.05182e-3
         2.71514,     -1.05272e-3
         2.71614,     -1.05365e-3
         2.71714,     -1.05458e-3
         2.71814,     -1.05551e-3
         2.71914,     -1.05646e-3
         2.72014,     -1.05742e-3
         2.72114,     -1.05837e-3
         2.72214,     -1.05934e-3
         2.72314,     -1.06031e-3
         2.72414,     -1.06126e-3
         2.72514,     -1.06221e-3
         2.72614,     -1.06319e-3
         2.72714,     -1.06414e-3
         2.72814,     -1.06509e-3
         2.72914,     -1.06607e-3
